2010-01-02 23:00:00,-4.6,965.5,20,-999,-999
2010-01-03 00:00:00,0.7,969.2,15,-999,-999
2010-01-03 01:00:00,-1.6,970,21,-999,-999
2010-01-03 02:00:00,1.4,968,21,-999,-999
2010-01-03 03:00:00,0.1,965.8,12,-999,-999
2010-01-03 04:00:00,2.5,964.2,12,-999,-999
2010-01-03 05:00:00,2,963.1,20,-999,-999
2010-01-03 06:00:00,2.1,963.3,13,-999,-999
2010-01-03 07:00:00,0.6,962.9,25,-999,-999
2010-01-03 08:00:00,2.3,972.3,16,-999,-999
2010-01-03 09:00:00,2.9,967.2,22,-999,-999
2010-01-03 10:00:00,-1.5,973.9,14,-999,-999
2010-01-03 11:00:00,-2.2,968.8,15,-999,-999
2010-01-03 12:00:00,2.4,963.1,10,-999,-999
2010-01-03 13:00:00,-4.5,967.2,15,-999,-999
2010-01-03 14:00:00,-4.8,969.6,14,-999,-999
2010-01-03 15:00:00,-2.7,968.7,10,-999,-999
2010-01-03 16:00:00,-3.3,966.5,17,-999,-999
2010-01-03 17:00:00,-9.5,970.5,24,-999,-999
2010-01-03 18:00:00,-4.8,964.6,14,-999,-999
2010-01-03 19:00:00,-6.1,968.3,16,-999,-999
2010-01-03 20:00:00,-5.7,970.2,26,-999,-999
2010-01-03 21:00:00,-3.1,966.7,20,-999,-999
2010-01-03 22:00:00,-4.5,969.3,15,-999,-999
2010-01-03 23:00:00,-3.8,967.5,11,-999,-999
2010-01-04 00:00:00,-2.5,968.4,15,-999,-999
2010-01-04 02:00:00,-0.5,969.1,13,-999,-999
2010-01-04 03:00:00,1.4,967,14,-999,-999
2010-01-04 04:00:00,3.5,972.1,16,-999,-999
2010-01-04 05:00:00,2.5,968.7,15,-999,-999
2010-01-04 06:00:00,2,969.6,9,-999,-999
2010-01-04 07:00:00,2.7,971.3,17,-999,-999
2010-01-04 08:00:00,2.7,969.7,15,-999,-999
2010-01-04 09:00:00,1.7,965.1,15,-999,-999
2010-01-04 10:00:00,-1,970.1,18,-999,-999
2010-01-04 11:00:00,-0.3,968.7,15,-999,-999
2010-01-04 12:00:00,-5.2,965.9,19,-999,-999
2010-01-04 13:00:00,-0.7,971.4,17,-999,-999
2010-01-04 14:00:00,-1.7,964.9,17,-999,-999
2010-01-04 15:00:00,-3.5,966.3,16,-999,-999
2010-01-04 16:00:00,-3.6,966.7,13,-999,-999
2010-01-04 17:00:00,-6,964.2,20,-999,-999
2010-01-04 18:00:00,-7.1,968,22,-999,-999
2010-01-04 19:00:00,-7.7,966,14,-999,-999
2010-01-04 20:00:00,-3.9,968.7,19,-999,-999
2010-01-04 21:00:00,-5.9,973.2,14,-999,-999
2010-01-04 22:00:00,-4.5,967.9,11,-999,-999
2010-01-04 23:00:00,-2.7,969.5,13,-999,-999
2010-01-05 00:00:00,-2,968,12,-999,-999
2010-01-05 01:00:00,-0.5,967.1,24,-999,-999
2010-01-05 02:00:00,-2.7,970.3,15,-999,-999
2010-01-05 03:00:00,0.5,965.3,17,-999,-999
2010-01-05 04:00:00,2.7,971.1,21,-999,-999
2010-01-05 05:00:00,1.2,965.8,12,-999,-999
2010-01-05 06:00:00,0.7,972.2,14,-999,-999
2010-01-05 07:00:00,3.3,967,14,-999,-999
2010-01-05 08:00:00,0.9,965.7,13,-999,-999
2010-01-05 09:00:00,1.1,968.5,19,-999,-999
2010-01-05 10:00:00,-0.3,963.5,25,-999,-999
2010-01-05 11:00:00,-0.9,965,22,-999,-999
2010-01-05 12:00:00,0.3,969.6,9,-999,-999
2010-01-05 13:00:00,-2.1,971.7,20,-999,-999
2010-01-05 14:00:00,-5.8,966.4,24,-999,-999
2010-01-05 15:00:00,-5.3,972,13,-999,-999
2010-01-05 16:00:00,-6,967,11,-999,-999
2010-01-05 17:00:00,-5.5,968.8,22,-999,-999
2010-01-05 18:00:00,-4.6,968.8,17,-999,-999
2010-01-05 19:00:00,-5.8,972.8,19,-999,-999
2010-01-05 20:00:00,-5.4,970.9,18,-999,-999
2010-01-05 21:00:00,-8.1,967.7,21,-999,-999
2010-01-05 22:00:00,-2,975.6,19,-999,-999
2010-01-05 23:00:00,-3.2,968.1,18,-999,-999
2010-01-06 00:00:00,-1.6,968.3,20,-999,-999
2010-01-06 01:00:00,-0.5,969.3,21,-999,-999
2010-01-06 02:00:00,-1.1,967.1,19,-999,-999
2010-01-06 03:00:00,0.5,972.5,15,-999,-999
2010-01-06 04:00:00,0.3,968,18,-999,-999
2010-01-06 05:00:00,4,970.3,20,-999,-999
2010-01-06 06:00:00,-1.3,960.1,19,-999,-999
2010-01-06 07:00:00,0.5,968.8,21,-999,-999
2010-01-06 08:00:00,1,967.4,21,-999,-999
2010-01-06 09:00:00,3.1,968.6,19,-999,-999
2010-01-06 11:00:00,0.1,964.9,16,-999,-999
2010-01-06 12:00:00,-4.4,967.9,20,-999,-999
2010-01-06 13:00:00,-3.2,969,8,-999,-999
2010-01-06 14:00:00,-2.9,967.4,25,-999,-999
2010-01-06 15:00:00,-1.4,970.2,28,-999,-999
2010-01-06 16:00:00,-5.9,968.6,19,-999,-999
2010-01-06 17:00:00,-7.6,970.4,18,-999,-999
2010-01-06 18:00:00,-5.5,971.4,19,-999,-999
2010-01-06 19:00:00,-5.9,971.6,22,-999,-999
2010-01-06 20:00:00,-4.7,967.3,24,-999,-999
2010-01-06 21:00:00,-3.7,967.3,22,-999,-999
2010-01-06 22:00:00,-3.5,973.3,26,-999,-999
2010-01-06 23:00:00,-2.2,965.7,22,-999,-999
2010-01-07 00:00:00,0.5,967.2,28,-999,-999
2010-01-07 01:00:00,-1.3,968,21,-999,-999
2010-01-07 02:00:00,-1.8,966,17,-999,-999
2010-01-07 03:00:00,1.4,968.9,9,-999,-999
2010-01-07 04:00:00,-0.4,972.2,17,-999,-999
2010-01-07 05:00:00,0.2,962.8,19,-999,-999
2010-01-07 06:00:00,0.8,967,21,-999,-999
2010-01-07 07:00:00,0.1,968.9,16,-999,-999
2010-01-07 08:00:00,3.3,973.3,18,-999,-999
2010-01-07 09:00:00,1,964.1,8,-999,-999
2010-01-07 10:00:00,1.1,971.2,24,-999,-999
2010-01-07 11:00:00,-0.1,968.1,24,-999,-999
2010-01-07 12:00:00,-2.2,969.1,22,-999,-999
2010-01-07 13:00:00,-1.5,972.3,20,-999,-999
2010-01-07 14:00:00,-4.6,968.2,20,-999,-999
2010-01-07 15:00:00,-5,968.5,18,-999,-999
2010-01-07 16:00:00,-6.4,969.1,25,-999,-999
2010-01-07 17:00:00,-3.7,969.3,15,-999,-999
2010-01-07 18:00:00,-6.1,965.4,9,-999,-999
2010-01-07 19:00:00,-4.9,969.2,20,-999,-999
2010-01-07 20:00:00,-6.3,970,23,-999,-999
2010-01-07 21:00:00,-3.5,963.9,18,-999,-999
2010-01-07 22:00:00,-2.8,971.3,24,-999,-999
2010-01-07 23:00:00,-5.4,971.5,26,-999,-999
2010-01-08 00:00:00,-1.9,969.5,19,-999,-999
2010-01-08 01:00:00,-0.7,964.7,28,-999,-999
2010-01-08 02:00:00,-0.4,966.8,7,-999,-999
2010-01-08 03:00:00,3,961.8,13,-999,-999
2010-01-08 04:00:00,-0.3,967.7,23,-999,-999
2010-01-08 05:00:00,1.3,966,21,-999,-999
2010-01-08 07:00:00,0.7,968.6,15,-999,-999
2010-01-08 08:00:00,3.1,971.8,17,-999,-999
2010-01-08 09:00:00,-0.6,967.3,29,-999,-999
2010-01-08 10:00:00,-2.7,970,24,-999,-999
2010-01-08 11:00:00,-0.2,968.6,7,-999,-999
2010-01-08 12:00:00,-2.1,966.1,16,-999,-999
2010-01-08 13:00:00,-1.4,973.1,18,-999,-999
2010-01-08 14:00:00,-2.7,971.3,23,-999,-999
2010-01-08 15:00:00,-4.8,965.5,20,-999,-999
2010-01-08 16:00:00,-7.5,970.2,24,-999,-999
2010-01-08 17:00:00,-7.6,968.2,20,-999,-999
2010-01-08 18:00:00,-8.6,970.4,19,-999,-999
2010-01-08 19:00:00,-6,964.9,21,-999,-999
2010-01-08 20:00:00,-6.3,967.9,15,-999,-999
2010-01-08 21:00:00,-5,970,20,-999,-999
2010-01-08 22:00:00,-3.6,965.7,26,-999,-999
2010-01-08 23:00:00,-0.1,969.7,8,-999,-999
2010-01-09 00:00:00,-1,967.9,20,-999,-999
2010-01-09 01:00:00,-0.7,969.1,7,-999,-999
2010-01-09 02:00:00,-2.2,972,22,-999,-999
2010-01-09 03:00:00,1,977.1,19,-999,-999
2010-01-09 04:00:00,2.9,969.2,22,-999,-999
2010-01-09 05:00:00,2.6,968.4,14,-999,-999
2010-01-09 06:00:00,0.5,974.8,16,-999,-999
2010-01-09 07:00:00,1.4,972.4,23,-999,-999
2010-01-09 08:00:00,1.7,974.3,24,-999,-999
2010-01-09 09:00:00,0.3,969.7,13,-999,-999
2010-01-09 10:00:00,-0.8,971.5,16,-999,-999
2010-01-09 11:00:00,-4.1,969.2,13,-999,-999
2010-01-09 12:00:00,-3,969.2,22,-999,-999
2010-01-09 13:00:00,-2.5,969.4,20,-999,-999
2010-01-09 14:00:00,-2.6,970.3,21,-999,-999
2010-01-09 15:00:00,-4.6,969.3,18,-999,-999
2010-01-09 16:00:00,-3.7,973.2,7,-999,-999
2010-01-09 18:00:00,-6,970.8,14,-999,-999
2010-01-09 19:00:00,-7,969.7,17,-999,-999
2010-01-09 20:00:00,-6,969.6,12,-999,-999
2010-01-09 22:00:00,-3.1,967.8,7,-999,-999
2010-01-09 23:00:00,-3.3,965.9,23,-999,-999
2010-01-10 00:00:00,-2.8,972.1,14,-999,-999
2010-01-10 01:00:00,-3.2,972.1,21,-999,-999
2010-01-10 02:00:00,-1.2,965.8,25,-999,-999
2010-01-10 03:00:00,0.4,965.9,15,-999,-999
2010-01-10 04:00:00,0.7,971.3,18,-999,-999
2010-01-10 05:00:00,0.6,968.2,21,-999,-999
2010-01-10 06:00:00,4.5,966.2,16,-999,-999
2010-01-10 07:00:00,2.9,964.4,19,-999,-999
2010-01-10 08:00:00,4.9,967.8,22,-999,-999
2010-01-10 09:00:00,-1.4,969.6,9,-999,-999
2010-01-10 10:00:00,0.6,968.4,27,-999,-999
2010-01-10 11:00:00,-1.5,965.3,20,-999,-999
2010-01-10 12:00:00,-1.8,967.5,19,-999,-999
2010-01-10 13:00:00,-0.1,970.9,19,-999,-999
2010-01-10 14:00:00,-6.4,974,27,-999,-999
2010-01-10 15:00:00,-5.5,969.4,12,-999,-999
2010-01-10 16:00:00,-6.4,972.4,21,-999,-999
2010-01-10 17:00:00,-6.6,971.4,24,-999,-999
2010-01-10 18:00:00,-9,967.5,24,-999,-999
2010-01-10 19:00:00,-3.8,972.1,22,-999,-999
2010-01-10 20:00:00,-3.3,972.7,16,-999,-999
2010-01-10 21:00:00,-3.8,967.9,21,-999,-999
2010-01-10 22:00:00,-5.8,969.4,22,-999,-999
2010-01-10 23:00:00,-2.4,967.6,19,-999,-999
2010-01-11 00:00:00,-0.5,965.6,15,-999,-999
2010-01-11 01:00:00,-0.2,972.4,18,-999,-999
2010-01-11 02:00:00,0.1,974.2,18,-999,-999
2010-01-11 03:00:00,3.1,969.2,14,-999,-999
2010-01-11 04:00:00,0.6,967.8,22,-999,-999
2010-01-11 05:00:00,1.8,972.6,19,-999,-999
2010-01-11 06:00:00,3.1,972.9,27,-999,-999
2010-01-11 07:00:00,2.5,966.8,14,-999,-999
2010-01-11 08:00:00,2.5,969.8,19,-999,-999
2010-01-11 09:00:00,1.8,975.4,25,-999,-999
2010-01-11 11:00:00,0,974.9,15,-999,-999
2010-01-11 12:00:00,-2.4,966.7,11,-999,-999
2010-01-11 13:00:00,-3.9,965.3,21,-999,-999
2010-01-11 14:00:00,-3.6,970.5,9,-999,-999
2010-01-11 15:00:00,-2.4,971.6,21,-999,-999
2010-01-11 16:00:00,-5.3,971.6,8,-999,-999
2010-01-11 17:00:00,-4.8,971.1,19,-999,-999
2010-01-11 18:00:00,-5.6,970.3,24,-999,-999
2010-01-11 19:00:00,-2.6,968.2,18,-999,-999
2010-01-11 20:00:00,-5.5,967.6,19,-999,-999
2010-01-11 21:00:00,-3.7,971.9,17,-999,-999
2010-01-11 22:00:00,-4.9,967.4,26,-999,-999
2010-01-11 23:00:00,-4.5,964.5,15,-999,-999
2010-01-12 00:00:00,-1.8,970,26,-999,-999
2010-01-12 01:00:00,1,970.4,20,-999,-999
2010-01-12 02:00:00,1.2,975.3,21,-999,-999
2010-01-12 03:00:00,-2.1,969.7,24,-999,-999
2010-01-12 04:00:00,2.8,965.6,15,-999,-999
2010-01-12 05:00:00,-0.2,973.2,20,-999,-999
2010-01-12 06:00:00,3.5,969.4,13,-999,-999
2010-01-12 07:00:00,2.9,969.1,27,-999,-999
2010-01-12 08:00:00,1.5,966.1,19,-999,-999
2010-01-12 09:00:00,2.1,971.1,22,-999,-999
2010-01-12 10:00:00,-0.2,970.1,29,-999,-999
2010-01-12 11:00:00,-0.5,969.9,24,-999,-999
2010-01-12 12:00:00,-3.9,972.5,18,-999,-999
2010-01-12 13:00:00,-3.2,972.8,31,-999,-999
2010-01-12 14:00:00,-2.4,970.6,13,-999,-999
2010-01-12 15:00:00,-6.6,971.3,16,-999,-999
2010-01-12 16:00:00,-4,970.7,20,-999,-999
2010-01-12 17:00:00,-8.6,974.7,15,-999,-999
2010-01-12 18:00:00,-7.5,967,20,-999,-999
2010-01-12 19:00:00,-6.1,966.4,14,-999,-999
2010-01-12 20:00:00,-5,966.1,18,-999,-999
2010-01-12 21:00:00,-5.4,971.3,14,-999,-999
2010-01-12 22:00:00,-4.6,969.4,13,-999,-999
2010-01-12 23:00:00,-1.1,966.4,23,-999,-999
2010-01-13 00:00:00,0,969.2,22,-999,-999
2010-01-13 01:00:00,-1.3,976.2,14,-999,-999
2010-01-13 02:00:00,-0.3,971,17,-999,-999
2010-01-13 03:00:00,0.7,974.2,26,-999,-999
2010-01-13 04:00:00,5.1,965.9,19,-999,-999
2010-01-13 05:00:00,2.2,970.7,15,-999,-999
2010-01-13 06:00:00,4.6,971.3,17,-999,-999
2010-01-13 07:00:00,3.2,971.9,18,-999,-999
2010-01-13 08:00:00,1.6,969,13,-999,-999
2010-01-13 09:00:00,0.1,972.8,20,-999,-999
2010-01-13 10:00:00,1.4,971.3,20,-999,-999
2010-01-13 11:00:00,-1.9,970.1,23,-999,-999
2010-01-13 12:00:00,-2.3,968.6,18,-999,-999
2010-01-13 13:00:00,-1.8,965.4,15,-999,-999
2010-01-13 14:00:00,-4.1,964.1,20,-999,-999
2010-01-13 15:00:00,-5.1,967.8,20,-999,-999
2010-01-13 16:00:00,-5.6,969.4,14,-999,-999
2010-01-13 17:00:00,-6.6,967.8,22,-999,-999
2010-01-13 18:00:00,-5,970.9,26,-999,-999
2010-01-13 19:00:00,-5.5,972.4,25,-999,-999
2010-01-13 20:00:00,-7.2,966.1,11,-999,-999
2010-01-13 21:00:00,-5.3,971.6,24,-999,-999
2010-01-13 22:00:00,-4.3,969.8,18,-999,-999
2010-01-13 23:00:00,-3.3,964.8,15,-999,-999
2010-01-14 00:00:00,-0.8,972.7,4,-999,-999
2010-01-14 01:00:00,-1.7,967.1,21,-999,-999
2010-01-14 02:00:00,4.4,977.7,22,-999,-999
2010-01-14 03:00:00,3.2,973.5,15,-999,-999
2010-01-14 04:00:00,3.8,969.5,13,-999,-999
2010-01-14 05:00:00,0.6,970,16,-999,-999
2010-01-14 06:00:00,-0.7,965.8,21,-999,-999
2010-01-14 07:00:00,1.7,975.3,24,-999,-999
2010-01-14 08:00:00,2.2,967.5,14,-999,-999
2010-01-14 09:00:00,0.9,970.1,16,-999,-999
2010-01-14 10:00:00,-0.5,968.1,14,-999,-999
2010-01-14 11:00:00,-3.3,971.4,17,-999,-999
2010-01-14 12:00:00,-2.7,970,16,-999,-999
2010-01-14 13:00:00,-3.1,968.2,14,-999,-999
2010-01-14 14:00:00,-4.4,971.4,25,-999,-999
2010-01-14 15:00:00,-5.3,974.6,9,-999,-999
2010-01-14 16:00:00,-6.3,970.2,12,-999,-999
2010-01-14 17:00:00,-3,963.5,17,-999,-999
2010-01-14 18:00:00,-4.6,971.2,21,-999,-999
2010-01-14 19:00:00,-4.1,965.7,23,-999,-999
2010-01-14 20:00:00,-4.7,966,17,-999,-999
2010-01-14 21:00:00,-6.5,965.7,20,-999,-999
2010-01-14 22:00:00,-2.5,972.2,8,-999,-999
2010-01-14 23:00:00,-0.7,965.8,14,-999,-999
2010-01-15 00:00:00,0.6,973.1,14,-999,-999
2010-01-15 01:00:00,0.3,972.6,23,-999,-999
2010-01-15 02:00:00,0.4,967.6,20,-999,-999
2010-01-15 04:00:00,1.8,971.6,18,-999,-999
2010-01-15 05:00:00,3,973.7,18,-999,-999
2010-01-15 06:00:00,-0.1,968.4,16,-999,-999
2010-01-15 07:00:00,3.2,973.9,18,-999,-999
2010-01-15 08:00:00,1.1,970.7,18,-999,-999
2010-01-15 09:00:00,4.5,968.1,15,-999,-999
2010-01-15 10:00:00,-0.1,972.7,15,-999,-999
2010-01-15 11:00:00,-0.3,968,18,-999,-999
2010-01-15 12:00:00,-1.4,974.4,14,-999,-999
2010-01-15 13:00:00,-3.7,966.8,21,-999,-999
2010-01-15 14:00:00,-2.9,974.2,15,-999,-999
2010-01-15 15:00:00,-3.9,970.9,9,-999,-999
2010-01-15 16:00:00,-3.5,972.4,17,-999,-999
2010-01-15 17:00:00,-4.4,969.1,22,-999,-999
2010-01-15 18:00:00,-5.3,971.4,21,-999,-999
2010-01-15 19:00:00,-6.7,962.7,13,-999,-999
2010-01-15 20:00:00,-6.3,970.9,14,-999,-999
2010-01-15 21:00:00,-2,966.4,22,-999,-999
2010-01-15 22:00:00,-3.5,972.5,20,-999,-999
2010-01-15 23:00:00,0.5,968.7,15,-999,-999
2010-01-16 00:00:00,-2.8,968.7,12,-999,-999
2010-01-16 01:00:00,2.7,966.8,20,-999,-999
2010-01-16 02:00:00,-1,970.9,10,-999,-999
2010-01-16 03:00:00,0.6,967.8,7,-999,-999
2010-01-16 04:00:00,2.5,970.2,24,-999,-999
2010-01-16 05:00:00,3.8,969.4,16,-999,-999
2010-01-16 06:00:00,3.4,967.3,17,-999,-999
2010-01-16 07:00:00,-0.6,969.2,19,-999,-999
2010-01-16 08:00:00,1,968.6,22,-999,-999
2010-01-16 09:00:00,-0.5,973.3,15,-999,-999
2010-01-16 10:00:00,-1.7,973.8,19,-999,-999
2010-01-16 11:00:00,-0.6,966.4,19,-999,-999
2010-01-16 12:00:00,-4.7,971,17,-999,-999
2010-01-16 13:00:00,-1.1,969.6,11,-999,-999
2010-01-16 14:00:00,-2.5,967.8,19,-999,-999
2010-01-16 15:00:00,-2,970.9,20,-999,-999
2010-01-16 16:00:00,-6.6,971.8,18,-999,-999
2010-01-16 17:00:00,-6.9,962.5,15,-999,-999
2010-01-16 18:00:00,-4,973.5,20,-999,-999
2010-01-16 20:00:00,-3.3,972.6,21,-999,-999
2010-01-16 21:00:00,-2.4,970.4,22,-999,-999
2010-01-16 22:00:00,-1.8,967.9,25,-999,-999
2010-01-16 23:00:00,-2.3,972,20,-999,-999
2010-01-17 00:00:00,-2.2,968.5,20,-999,-999
2010-01-17 01:00:00,0.6,974.3,14,-999,-999
2010-01-17 02:00:00,-0.2,973.2,11,-999,-999
2010-01-17 03:00:00,1.4,970.6,22,-999,-999
2010-01-17 04:00:00,1.4,968.1,23,-999,-999
2010-01-17 05:00:00,2.7,972,24,-999,-999
2010-01-17 06:00:00,4.3,972.9,15,-999,-999
2010-01-17 07:00:00,1.8,969.6,16,-999,-999
2010-01-17 08:00:00,1.2,971.8,12,-999,-999
2010-01-17 09:00:00,1.1,969.1,10,-999,-999
2010-01-17 10:00:00,-1.3,965.4,17,-999,-999
2010-01-17 11:00:00,0.5,965.6,24,-999,-999
2010-01-17 12:00:00,-1.3,971.1,17,-999,-999
2010-01-17 13:00:00,-2.6,975.2,26,-999,-999
2010-01-17 14:00:00,-3,967.7,19,-999,-999
2010-01-17 15:00:00,-6.6,968.2,15,-999,-999
2010-01-17 16:00:00,-2.9,971.5,18,-999,-999
2010-01-17 17:00:00,-6.2,970.7,23,-999,-999
2010-01-17 18:00:00,-6.1,971.5,23,-999,-999
2010-01-17 19:00:00,-4.1,972.2,22,-999,-999
2010-01-17 20:00:00,-4,970.6,10,-999,-999
2010-01-17 21:00:00,-1.3,971.1,17,-999,-999
2010-01-17 22:00:00,-4.9,967.3,19,-999,-999
2010-01-17 23:00:00,-3.9,969.4,19,-999,-999
2010-01-18 00:00:00,-3.3,974.5,19,-999,-999
2010-01-18 01:00:00,-0.3,972.1,19,-999,-999
2010-01-18 02:00:00,0.1,971.5,17,-999,-999
2010-01-18 03:00:00,0.3,968.1,13,-999,-999
2010-01-18 04:00:00,1.9,968.3,16,-999,-999
2010-01-18 05:00:00,0.8,967.5,16,-999,-999
2010-01-18 06:00:00,4.8,965.2,17,-999,-999
2010-01-18 07:00:00,1.3,969.9,26,-999,-999
2010-01-18 09:00:00,0.5,969.6,17,-999,-999
2010-01-18 10:00:00,-3,971.3,14,-999,-999
2010-01-18 11:00:00,-2.9,973.9,26,-999,-999
2010-01-18 12:00:00,-2.3,968.9,10,-999,-999
2010-01-18 13:00:00,-3,974.5,12,-999,-999
2010-01-18 14:00:00,-2.4,972.3,21,-999,-999
2010-01-18 15:00:00,-6.5,975.1,8,-999,-999
2010-01-18 16:00:00,-4.2,967.4,14,-999,-999
2010-01-18 17:00:00,-4.4,974.3,16,-999,-999
2010-01-18 18:00:00,-4.4,968.8,15,-999,-999
2010-01-18 19:00:00,-3.8,968.4,14,-999,-999
2010-01-18 20:00:00,-6.6,970.7,19,-999,-999
2010-01-18 21:00:00,-3.5,968.3,18,-999,-999
2010-01-18 22:00:00,-0.8,972.1,15,-999,-999
2010-01-18 23:00:00,-0.4,973.4,11,-999,-999
2010-01-19 00:00:00,1.4,972.3,17,-999,-999
2010-01-19 01:00:00,0,970.7,16,-999,-999
2010-01-19 02:00:00,-0.3,974.4,19,-999,-999
2010-01-19 03:00:00,-2.4,972.2,15,-999,-999
2010-01-19 04:00:00,0.2,970.5,17,-999,-999
2010-01-19 05:00:00,1.7,970.5,22,-999,-999
2010-01-19 06:00:00,2.1,968.3,25,-999,-999
2010-01-19 07:00:00,1.3,968,19,-999,-999
2010-01-19 08:00:00,2.6,969.6,11,-999,-999
2010-01-19 09:00:00,1.7,967.8,12,-999,-999
2010-01-19 10:00:00,0.7,967.5,23,-999,-999
2010-01-19 11:00:00,0.8,968.2,19,-999,-999
2010-01-19 12:00:00,-2.1,974.2,17,-999,-999
2010-01-19 13:00:00,-0.8,968.5,23,-999,-999
2010-01-19 14:00:00,-5.2,973.4,29,-999,-999
2010-01-19 15:00:00,-4.7,969.1,15,-999,-999
2010-01-19 16:00:00,-4.4,971.5,22,-999,-999
2010-01-19 17:00:00,-8.1,968.5,22,-999,-999
2010-01-19 18:00:00,-6.1,971.6,11,-999,-999
2010-01-19 19:00:00,-4.2,977.8,18,-999,-999
2010-01-19 20:00:00,-5.5,968.9,19,-999,-999
2010-01-19 21:00:00,-6.9,970.1,21,-999,-999
2010-01-19 22:00:00,-4.7,967.5,18,-999,-999
2010-01-19 23:00:00,-4.4,974.3,16,-999,-999
2010-01-20 00:00:00,-0.6,974.8,14,-999,-999
2010-01-20 01:00:00,-0.1,968.3,15,-999,-999
2010-01-20 02:00:00,-1.7,970.6,16,-999,-999
2010-01-20 03:00:00,-1,972.3,18,-999,-999
2010-01-20 04:00:00,1,971.3,25,-999,-999
2010-01-20 05:00:00,2.6,968.3,27,-999,-999
2010-01-20 06:00:00,1.6,968.2,25,-999,-999
2010-01-20 07:00:00,3,967.4,14,-999,-999
2010-01-20 08:00:00,2.6,974.2,29,-999,-999
2010-01-20 09:00:00,2.3,973.1,20,-999,-999
2010-01-20 11:00:00,-2.4,976.1,12,-999,-999
2010-01-20 12:00:00,-1.7,968.1,17,-999,-999
2010-01-20 13:00:00,-0.7,972,22,-999,-999
2010-01-20 14:00:00,-4.3,971.5,18,-999,-999
2010-01-20 15:00:00,-5.4,972.3,14,-999,-999
2010-01-20 16:00:00,-5.5,973,18,-999,-999
2010-01-20 17:00:00,-5.9,980.8,19,-999,-999
2010-01-20 18:00:00,-5.1,980.6,18,-999,-999
2010-01-20 19:00:00,-6,972.3,16,-999,-999
2010-01-20 20:00:00,-7.8,976,15,-999,-999
2010-01-20 21:00:00,-2.4,968.6,17,-999,-999
2010-01-20 22:00:00,-2.5,970.9,19,-999,-999
2010-01-20 23:00:00,-2.1,968.8,23,-999,-999
2010-01-21 00:00:00,-1.4,972,27,-999,-999
2010-01-21 02:00:00,0.2,972.8,22,-999,-999
2010-01-21 03:00:00,0.3,978.1,20,-999,-999
2010-01-21 04:00:00,-0.6,968.4,18,-999,-999
2010-01-21 05:00:00,5,975.2,18,-999,-999
2010-01-21 06:00:00,2.8,970,16,-999,-999
2010-01-21 07:00:00,0.2,969.6,20,-999,-999
